P1_decision,P2_decision,P3_decision,P4_decision,P5_decision,P6_decision,P7_decision,P8_decision,all_participants_reached_decision,atomicity_violation,completed,consistent,coordinator_decided,decision,decision_retries,finish_time,loss,mobile,msg_received,msg_sent,n_participants,partial_delivery,prepare_retries,protocol,seed,speed,timeouts,unresolved_participants,until,vote_yes_prob
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,5,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,6,0.0,,2,80.0,1.0
COMMIT,,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,7,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,8,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,9,0.0,,1,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,10,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,11,0.0,,3,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,12,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,13,0.0,,1,80.0,1.0
COMMIT,,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,14,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,15,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,16,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,17,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,18,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,19,0.0,,1,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,21,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,22,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.895306285551273,0.2,False,,8,8,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
COMMIT,,,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,24,0.0,,3,80.0,1.0
,,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,25,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,,,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,27,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,28,0.0,,2,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.2,False,,8,8,True,,ONE_SHOT,29,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,COMMIT,,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,0,0.0,,4,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,1,0.0,,3,80.0,1.0
COMMIT,COMMIT,,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,2,0.0,,2,80.0,1.0
,,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,3,0.0,,3,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,4,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,5,0.0,,2,80.0,1.0
,COMMIT,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,6,0.0,,3,80.0,1.0
COMMIT,,,,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,7,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,8,0.0,,5,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,9,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,10,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,11,0.0,,3,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,12,0.0,,3,80.0,1.0
COMMIT,,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,13,0.0,,2,80.0,1.0
COMMIT,,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,14,0.0,,2,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,15,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,16,0.0,,3,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,17,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,18,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,19,0.0,,1,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,21,0.0,,4,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,22,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.895306285551273,0.3,False,,8,8,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
,,,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,24,0.0,,5,80.0,1.0
,,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,25,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,,,,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,27,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,28,0.0,,3,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.3,False,,8,8,True,,ONE_SHOT,29,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,COMMIT,,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,0,0.0,,4,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,1,0.0,,3,80.0,1.0
COMMIT,COMMIT,,,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,2,0.0,,3,80.0,1.0
,,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,3,0.0,,3,80.0,1.0
,COMMIT,COMMIT,COMMIT,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,4,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,5,0.0,,3,80.0,1.0
,COMMIT,,COMMIT,COMMIT,,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,6,0.0,,4,80.0,1.0
COMMIT,,,,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,7,0.0,,4,80.0,1.0
COMMIT,,,COMMIT,,,,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,8,0.0,,6,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,9,0.0,,2,80.0,1.0
COMMIT,,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,10,0.0,,3,80.0,1.0
COMMIT,COMMIT,,,,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,11,0.0,,4,80.0,1.0
,,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,12,0.0,,3,80.0,1.0
COMMIT,,,COMMIT,COMMIT,,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,13,0.0,,3,80.0,1.0
,,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,14,0.0,,3,80.0,1.0
,,,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,15,0.0,,4,80.0,1.0
,COMMIT,COMMIT,,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,16,0.0,,4,80.0,1.0
COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,17,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,18,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,19,0.0,,1,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,20,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,COMMIT,,,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,21,0.0,,4,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,22,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,True,False,True,True,True,COMMIT,,4.895306285551273,0.4,False,,8,8,False,,ONE_SHOT,23,0.0,,0,80.0,1.0
,,,COMMIT,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,24,0.0,,5,80.0,1.0
,,COMMIT,COMMIT,COMMIT,COMMIT,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,25,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,26,0.0,,1,80.0,1.0
COMMIT,,COMMIT,COMMIT,,,,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,27,0.0,,4,80.0,1.0
COMMIT,COMMIT,,,COMMIT,,COMMIT,,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,28,0.0,,4,80.0,1.0
,COMMIT,COMMIT,,COMMIT,COMMIT,COMMIT,COMMIT,False,False,False,True,True,COMMIT,,,0.4,False,,8,8,True,,ONE_SHOT,29,0.0,,2,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.9522753359687397,0.0,False,,9,3,False,,2PC,0,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.255670111121648,0.0,False,,9,3,False,,2PC,1,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.9650377369848226,0.0,False,,9,3,False,,2PC,2,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.8266848375046494,0.0,False,,9,3,False,,2PC,3,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.475793722358198,0.0,False,,9,3,False,,2PC,4,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.352217112740128,0.0,False,,9,3,False,,2PC,5,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.022319505210086,0.0,False,,9,3,False,,2PC,6,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.14550725236729,0.0,False,,9,3,False,,2PC,7,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.7845072215745983,0.0,False,,9,3,False,,2PC,8,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.9154683241431467,0.0,False,,9,3,False,,2PC,9,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.5141309918960166,0.0,False,,9,3,False,,2PC,10,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.8029898345673674,0.0,False,,9,3,False,,2PC,11,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.726017454343664,0.0,False,,9,3,False,,2PC,12,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.8680677513875157,0.0,False,,9,3,False,,2PC,13,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.1907505709463635,0.0,False,,9,3,False,,2PC,14,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.9989790589473384,0.0,False,,9,3,False,,2PC,15,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.6025084195071404,0.0,False,,9,3,False,,2PC,16,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.5162629892476835,0.0,False,,9,3,False,,2PC,17,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.188804247177281,0.0,False,,9,3,False,,2PC,18,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.4712859152795765,0.0,False,,9,3,False,,2PC,19,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.9508660743019774,0.0,False,,9,3,False,,2PC,20,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.381596406621318,0.0,False,,9,3,False,,2PC,21,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.299280159032766,0.0,False,,9,3,False,,2PC,22,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.923142038872384,0.0,False,,9,3,False,,2PC,23,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.911062403747108,0.0,False,,9,3,False,,2PC,24,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.097742192152409,0.0,False,,9,3,False,,2PC,25,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.798036058585397,0.0,False,,9,3,False,,2PC,26,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.469470798126485,0.0,False,,9,3,False,,2PC,27,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.79240153632163,0.0,False,,9,3,False,,2PC,28,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.604917330612928,0.0,False,,9,3,False,,2PC,29,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,6,3,False,,2PC,0,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,6,3,False,,2PC,1,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,6,3,False,,2PC,2,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.113990680111889,0.1,False,,9,3,False,,2PC,3,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.7563681007933933,0.1,False,,9,3,False,,2PC,4,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.514806570378078,0.1,False,,9,3,False,,2PC,5,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.654412759873246,0.1,False,,9,3,False,,2PC,6,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.422190781867477,0.1,False,,9,3,False,,2PC,7,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,8,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.6633942000110506,0.1,False,,9,3,False,,2PC,9,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,10,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,11,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.716549236840561,0.1,False,,9,3,False,,2PC,12,0.0,,0,80.0,1.0
COMMIT,COMMIT,,,,,,,False,False,False,True,True,COMMIT,,4.145832365004034,0.1,False,,9,3,True,,2PC,13,0.0,,1,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,3.7229237188459816,0.1,False,,9,3,True,,2PC,14,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.5726137584747026,0.1,False,,9,3,False,,2PC,15,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,6,3,False,,2PC,16,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,17,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.624787458590901,0.1,False,,9,3,False,,2PC,18,0.0,,0,80.0,1.0
COMMIT,,COMMIT,,,,,,False,False,False,True,True,COMMIT,,3.3447411449510156,0.1,False,,9,3,True,,2PC,19,0.0,,1,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,20,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.250942034436289,0.1,False,,9,3,False,,2PC,21,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,22,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.090112308747608,0.1,False,,9,3,False,,2PC,23,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,24,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.497901321701627,0.1,False,,9,3,False,,2PC,25,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,26,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,4,3,False,,2PC,27,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,28,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.1,False,,5,3,False,,2PC,29,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,0,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,1,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,2,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,4,3,False,,2PC,3,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,5,3,False,,2PC,4,0.0,,3,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,True,True,COMMIT,,4.514806570378078,0.2,False,,9,3,True,,2PC,5,0.0,,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.654412759873246,0.2,False,,9,3,False,,2PC,6,0.0,,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.422190781867477,0.2,False,,9,3,False,,2PC,7,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,4,3,False,,2PC,8,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.6633942000110506,0.2,False,,9,3,False,,2PC,9,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,4,3,False,,2PC,10,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,5,3,False,,2PC,11,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,4.716549236840561,0.2,False,,9,3,False,,2PC,12,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,13,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,14,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,15,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,16,0.0,,3,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,5,3,False,,2PC,17,0.0,,3,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,,3.624787458590901,0.2,False,,9,3,False,,2PC,18,0.0,,0,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.2,False,,6,3,False,,2PC,19,0.0,,3,80.0,1.0
